lng,lat,elevation
-113.4129066,53.6304206,330000
-113.4129404,53.63048366,330000
-113.4018213,53.62757109,330000
-113.5164041,53.56319473,330000
-113.4689533,53.6038302,330000
-113.5246088,53.61180558,330000
-113.4145909,53.58726484,330000
-113.4069461,53.5890895,330000
-113.387981,53.57913,330000
-113.4342015,53.619448,330000
-113.5607643,53.61389367,330000
-113.5614297,53.61389161,330000
-113.4278032,53.63288298,330000
-113.4631344,53.58123827,330000
-113.5019264,53.59826367,330000
-113.5288148,53.5942615,330000
-113.5044369,53.59741144,330000
-113.4978418,53.5895902,330000
-113.4885887,53.59515444,330000
-113.5217361,53.59429183,330000
-113.4529689,53.59614486,330000
-113.4401531,53.59072097,330000
-113.4487672,53.60404669,330000
-113.4649745,53.58000644,330000
-113.4365207,53.61303849,330000
-113.453847,53.61257966,330000
-113.4841132,53.61281279,330000
-113.4791722,53.6129756,330000
-113.5265081,53.61379225,330000
-113.5244581,53.60993816,330000
-113.5222897,53.60589485,330000
-113.5332746,53.61589906,330000
-113.536897,53.61525267,330000
-113.5240878,53.61954935,330000
-113.5103326,53.6240587,330000
-113.498837,53.63268025,330000
-113.4109159,53.61942777,330000
-113.4417514,53.59423745,330500
-113.4949361,53.60747639,330500
-113.5392404,53.63379508,330500
-113.4012113,53.62726926,330500
-113.4020345,53.62818769,330500
-113.4290379,53.5960735,330500
-113.4350258,53.60795215,330500
-113.424475,53.6130935,330500
-113.4086452,53.5890354,330500
-113.4146795,53.58568374,330500
-113.3989085,53.59719747,330500
-113.3901838,53.59443956,330500
-113.3884361,53.5856278,330500
-113.3965706,53.59230182,330500
-113.4021499,53.6221632,330500
-113.4041792,53.622061,330500
-113.525526,53.56395014,330500
-113.5102199,53.59640636,330500
-113.5014635,53.5902458,330500
-113.5240505,53.5915289,330500
-113.5370489,53.59503498,330500
-113.5090957,53.59688924,330500
-113.499396,53.589686,330500
-113.5438251,53.58740949,330500
-113.4327839,53.5990477,330500
-113.4498162,53.60496808,330500
-113.4649083,53.60936548,330500
-113.4658769,53.61071545,330500
-113.4590621,53.60526633,330500
-113.4347704,53.60799812,330500
-113.4699916,53.60898149,330500
-113.4782706,53.61234715,330500
-113.4715928,53.6098647,330500
-113.4776262,53.61335526,330500
-113.5191098,53.6097191,330500
-113.4893924,53.60392589,330500
-113.4142667,53.58726775,330500
-113.405947,53.59595436,330500
-113.3986064,53.59763401,330500
-113.3956232,53.59838953,330500
-113.5365991,53.6203555,330500
-113.5207803,53.62532531,330500
-113.5237258,53.60293074,330500
-113.3842967,53.61069649,330500
-113.3898669,53.5859458,330500
-113.4853758,53.57341487,331000
-113.4932249,53.6055921,331000
-113.4933052,53.6055786,331000
-113.4464554,53.62038142,331000
-113.4000006,53.62298365,331000
-113.4683057,53.60989956,331000
-113.5272423,53.62051211,331000
-113.4957319,53.61868068,331000
-113.4203297,53.58135978,331000
-113.3915767,53.5800658,331000
-113.5583662,53.61534729,331000
-113.5102252,53.59708931,331000
-113.5298092,53.59425867,331000
-113.4862629,53.58667522,331000
-113.5110874,53.59787012,331000
-113.4616654,53.58855073,331000
-113.4970819,53.59698987,331000
-113.499741,53.589849,331000
-113.4642976,53.59064953,331000
-113.4325157,53.59865105,331000
-113.4610811,53.59568295,331000
-113.4495292,53.60433775,331000
-113.465124,53.61080195,331000
-113.4726773,53.60445546,331000
-113.4229031,53.60545237,331000
-113.4833254,53.6133755,331000
-113.4714311,53.61024589,331000
-113.5176538,53.60940997,331000
-113.5178726,53.61138775,331000
-113.5228836,53.60588824,331000
-113.40814,53.5886985,331000
-113.3946251,53.59849457,331000
-113.4055608,53.59393285,331000
-113.5355722,53.62071994,331000
-113.5360985,53.62171492,331000
-113.5281414,53.60262923,331000
-113.5209882,53.62099494,331000
-113.3823472,53.61265437,331000
-113.3990717,53.59154611,331000
-113.5561212,53.62744296,331500
-113.45821,53.60054486,331500
-113.5125747,53.5968473,331500
-113.4204531,53.60659747,331500
-113.4247545,53.61272193,331500
-113.4058229,53.5883249,331500
-113.3834337,53.6117726,331500
-113.4644451,53.62072161,331500
-113.3996607,53.59154906,331500
-113.5583483,53.61559434,331500
-113.5638313,53.6138914,331500
-113.4029487,53.62076988,331500
-113.5578559,53.59831714,331500
-113.5294908,53.59463034,331500
-113.5500629,53.59395913,331500
-113.499216,53.589604,331500
-113.4589819,53.58664933,331500
-113.5238693,53.5933658,331500
-113.4573387,53.58154909,331500
-113.4289133,53.6003053,331500
-113.4522376,53.601423,331500
-113.4465364,53.61261347,331500
-113.4232848,53.60524754,331500
-113.4880901,53.6084043,331500
-113.4798322,53.61242808,331500
-113.4774041,53.61227148,331500
-113.4211357,53.60481482,331500
-113.5179865,53.60770623,331500
-113.520589,53.60778857,331500
-113.5243186,53.61170334,331500
-113.4042424,53.59541122,331500
-113.3953737,53.59841748,331500
-113.512042,53.62822839,331500
-113.5237258,53.60306103,331500
-113.4171577,53.62901935,332000
-113.4014715,53.62739861,332000
-113.4016449,53.62748709,332000
-113.431756,53.63004204,332000
-113.5154451,53.62377623,332000
-113.4157125,53.58581459,332000
-113.4052033,53.59303472,332000
-113.404479,53.59618969,332000
-113.5157823,53.62452791,332000
-113.5318329,53.6079499,332000
-113.5160669,53.62453805,332000
-113.3952713,53.60603032,332000
-113.4701399,53.61556209,332000
-113.402567,53.57833623,332000
-113.3977052,53.59044519,332000
-113.5612958,53.61389112,332000
-113.4022603,53.62076644,332000
-113.4030864,53.62077057,332000
-113.5440168,53.59529312,332000
-113.501273,53.590592,332000
-113.5199133,53.59430025,332000
-113.4274005,53.60075635,332000
-113.4499359,53.60142143,332000
-113.4535947,53.60193916,332000
-113.4498202,53.60381341,332000
-113.435644,53.61177633,332000
-113.4547427,53.61022494,332000
-113.4547429,53.61052147,332000
-113.4547432,53.61081801,332000
-113.4558511,53.6098009,332000
-113.4567081,53.6100901,332000
-113.458474,53.61059682,332000
-113.4599084,53.6137304,332000
-113.4711698,53.6048397,332000
-113.4864748,53.60993397,332000
-113.4867455,53.61198841,332000
-113.4712019,53.60935751,332000
-113.4711915,53.61024707,332000
-113.4215814,53.60450247,332000
-113.4203164,53.60618571,332000
-113.5200008,53.60570598,332000
-113.4149144,53.58762361,332000
-113.4054573,53.5960328,332000
-113.3973969,53.59736284,332000
-113.5230923,53.62203223,332000
-113.4791642,53.5769015,332000
-113.5248644,53.61954345,332000
-113.407352,53.587899,332000
-113.3911604,53.5857079,332000
-113.5400145,53.63422938,332500
-113.3949327,53.59770985,332500
-113.5215615,53.62369749,332500
-113.3832181,53.61279814,332500
-113.4842039,53.64302374,332500
-113.4023278,53.57833728,332500
-113.5633755,53.61308101,332500
-113.5636528,53.61343697,332500
-113.5169351,53.55276865,332500
-113.4274801,53.63123701,332500
-113.5125793,53.5974359,332500
-113.5038605,53.59784038,332500
-113.4883356,53.59515336,332500
-113.5229477,53.59763943,332500
-113.4715865,53.59718552,332500
-113.4720592,53.59797837,332500
-113.5220886,53.59433367,332500
-113.5256241,53.59153065,332500
-113.4331643,53.60471964,332500
-113.4622453,53.60580186,332500
-113.4624069,53.60622268,332500
-113.4583787,53.61244749,332500
-113.4706834,53.60847909,332500
-113.421863,53.60487225,332500
-113.469044,53.6106981,332500
-113.5181128,53.60903216,332500
-113.4091635,53.5892778,332500
-113.4255551,53.60924821,332500
-113.5295524,53.61510946,332500
-113.3877744,53.5895254,332500
-113.504027,53.63459788,332500
-113.5196701,53.60422647,332500
-113.3915974,53.5803657,332500
-113.3889862,53.60953887,332500
-113.4611214,53.5800251,332500
-113.390191,53.586096,332500
-113.4795034,53.54924411,332500
-113.391555,53.585717,332500
-113.5585072,53.61493896,332500
-113.4878424,53.58508474,333000
-113.4606179,53.61392231,333000
-113.417271,53.62902664,333000
-113.4173843,53.62902719,333000
-113.4177244,53.62902885,333000
-113.5392403,53.6335929,333000
-113.5193673,53.56384468,333000
-113.5199992,53.55477812,333000
-113.5184233,53.59152211,333000
-113.4049826,53.57249838,333000
-113.4769009,53.61298367,333000
-113.4048907,53.59579635,333000
-113.3883303,53.59027632,333000
-113.523572,53.61955179,333000
-113.5273503,53.60186006,333000
-113.4898636,53.64109581,333000
-113.5285526,53.60059105,333000
-113.4897856,53.63657334,333000
-113.3943985,53.611085,333000
-113.3958621,53.5913008,333000
-113.4048291,53.62206873,333000
-113.5635859,53.62076021,333000
-113.524526,53.56307903,333000
-113.4204337,53.573684,333000
-113.4853204,53.58668016,333000
-113.5110735,53.59606389,333000
-113.4649748,53.58123752,333000
-113.4345012,53.60380715,333000
-113.4513608,53.60524475,333000
-113.4499604,53.60470815,333000
-113.4621766,53.60622164,333000
-113.4711699,53.60425561,333000
-113.4327652,53.61074507,333000
-113.4577113,53.61240403,333000
-113.4584062,53.61277111,333000
-113.4356657,53.61271547,333000
-113.4871853,53.61362574,333000
-113.4697597,53.60986333,333000
-113.5323248,53.6165985,333000
-113.5150225,53.62339262,333000
-113.5223841,53.62338627,333000
-113.5223667,53.62384448,333000
-113.5222782,53.56395069,333500
-113.4884663,53.58506495,333500
-113.4983855,53.6041578,333500
-113.539894,53.63422442,333500
-113.431258,53.6298667,333500
-113.4318172,53.63064439,333500
-113.4722617,53.61109423,333500
-113.5339524,53.61462346,333500
-113.4144236,53.59261742,333500
-113.3958946,53.5983617,333500
-113.5166462,53.62424386,333500
-113.3907055,53.59044794,333500
-113.5218435,53.62186999,333500
-113.5302176,53.60591276,333500
-113.5198942,53.6042094,333500
-113.4821319,53.6335931,333500
-113.4792149,53.6411196,333500
-113.553662,53.61342484,333500
-113.5640234,53.61995308,333500
-113.4076123,53.61712679,333500
-113.5182292,53.56152172,333500
-113.3972941,53.5743829,333500
-113.4720432,53.59737175,333500
-113.4234786,53.57686628,333500
-113.4461572,53.59633818,333500
-113.4487487,53.60466888,333500
-113.4651477,53.60936656,333500
-113.4352503,53.60902478,333500
-113.4559844,53.61014971,333500
-113.4547428,53.6103732,333500
-113.4826801,53.61337721,333500
-113.4824934,53.61243288,333500
-113.4826048,53.61286019,333500
-113.4832139,53.61269209,333500
-113.4871849,53.61280352,333500
-113.4707045,53.61079306,333500
-113.4714375,53.61079181,333500
-113.523742,53.60944109,333500
-113.4210287,53.60660026,333500
-113.5307765,53.61506484,333500
-113.4049502,53.59303346,333500
-113.516963,53.6227223,333500
-113.5369019,53.61492471,333500
-113.4052429,53.5952522,333500
-113.5082298,53.62448365,333500
-113.536814,53.62128637,333500
-113.5357724,53.61787669,333500
-113.421259,53.60659688,333500
-113.5583499,53.61567522,333500
-113.4692132,53.5681302,333500
-113.4174977,53.62902774,334000
-113.417611,53.62902829,334000
-113.5561928,53.62751062,334000
-113.4311565,53.62983477,334000
-113.4319507,53.63012159,334000
-113.4054891,53.59359551,334000
-113.5100208,53.63122141,334000
-113.3955965,53.57735544,334000
-113.3960566,53.57735777,334000
-113.4820233,53.63413628,334000
-113.3988388,53.59201221,334000
-113.553663,53.61333947,334000
-113.5545323,53.61359432,334000
-113.5615596,53.61389209,334000
-113.5632376,53.61308051,334000
-113.5631938,53.62040384,334000
-113.5635134,53.61308151,334000
-113.4043092,53.62206165,334000
-113.5342579,53.59612492,334000
-113.557856,53.59804757,334000
-113.5003276,53.59762349,334000
-113.5448724,53.59490324,334000
-113.5271322,53.59158829,334000
-113.4363393,53.60982068,334000
-113.4487103,53.59351939,334000
-113.4601572,53.60435246,334000
-113.4502764,53.60419291,334000
-113.4501975,53.60431835,334000
-113.4716952,53.60383335,334000
-113.4662556,53.60989268,334000
-113.4501412,53.61364549,334000
-113.4517624,53.61225113,334000
-113.4731768,53.60816436,334000
-113.4284164,53.60533281,334000
-113.5185697,53.6076614,334000
-113.5179634,53.60972123,334000
-113.4052127,53.59607202,334000
-113.5295515,53.61536331,334000
-113.5160503,53.62385506,334000
-113.5233125,53.619553,334000
-113.5202901,53.62333297,334000
-113.535025,53.62029997,334000
-113.3956993,53.60900908,334000
-113.4347588,53.57326955,334000
-113.5369272,53.61555382,334500
-113.3916703,53.579761,334500
-113.4902724,53.64058086,334500
-113.5527421,53.61490857,334500
-113.4021884,53.62208252,334500
-113.5102241,53.59695452,334500
-113.5278852,53.59334127,334500
-113.544196,53.59490067,334500
-113.5017218,53.590324,334500
-113.4718146,53.5972674,334500
-113.4592387,53.60571193,334500
-113.4356684,53.6119337,334500
-113.4568258,53.61036021,334500
-113.4584195,53.6104528,334500
-113.4568714,53.6126069,334500
-113.4768176,53.61257894,334500
-113.4825309,53.61257682,334500
-113.4863288,53.61324465,334500
-113.4709042,53.6098639,334500
-113.471823,53.60986347,334500
-113.4720592,53.60986451,334500
-113.4203159,53.60632498,334500
-113.5323125,53.61504389,334500
-113.4151762,53.58765635,334500
-113.5318074,53.61660546,334500
-113.5348764,53.61611422,334500
-113.5209736,53.62287518,334500
-113.3887936,53.59386185,334500
-113.5280731,53.61963028,334500
-113.561032,53.61389465,334500
-113.4011245,53.62722614,335000
-113.4321466,53.6301989,335000
-113.53924,53.63332332,335000
-113.5323963,53.58776075,335000
-113.4382463,53.60552762,335000
-113.4872717,53.60931511,335000
-113.525118,53.61953771,335000
-113.5585657,53.59007519,335000
-113.4796083,53.5492221,335000
-113.3958615,53.59140863,335000
-113.403653,53.62244028,335000
-113.4075835,53.61746362,335000
-113.5037169,53.58566384,335000
-113.4633436,53.58851109,335000
-113.4645371,53.59065061,335000
-113.4396102,53.59378039,335000
-113.4559403,53.59412533,335000
-113.460434,53.59543292,335000
-113.4296552,53.6047434,335000
-113.4607467,53.60769115,335000
-113.4465104,53.61228985,335000
-113.4707374,53.60383361,335000
-113.4353712,53.60848844,335000
-113.4227142,53.60557277,335000
-113.4219495,53.60569488,335000
-113.486861,53.60853832,335000
-113.4736097,53.60727666,335000
-113.4885264,53.60355377,335000
-113.4053798,53.59571791,335000
-113.5100974,53.62406672,335000
-113.5124735,53.62452347,335000
-113.3909918,53.5857308,335000
-113.5624127,53.61343693,335000
-113.557576,53.61479624,335500
-113.5647379,53.61624451,335500
-113.4569489,53.60001796,335500
-113.4830368,53.61201738,335500
-113.5012068,53.61572928,335500
-113.388048,53.578672,335500
-113.4885267,53.63612766,335500
-113.4229722,53.62428723,335500
-113.5545025,53.61325274,335500
-113.5635676,53.61389044,335500
-113.5227751,53.56053801,335500
-113.4994298,53.59693681,335500
-113.5125715,53.59643843,335500
-113.5079598,53.59783034,335500
-113.4645336,53.59026869,335500
-113.4292867,53.60288829,335500
-113.4531582,53.60142497,335500
-113.4288699,53.60533498,335500
-113.4501763,53.61207312,335500
-113.4584068,53.6133507,335500
-113.4547069,53.61257459,335500
-113.4774596,53.6125413,335500
-113.5212088,53.60819542,335500
-113.5325938,53.61460019,335500
-113.4201768,53.60659614,335500
-113.3951979,53.59769097,335500
-113.397886,53.59728893,335500
-113.5199703,53.62274536,335500
-113.535917,53.62182205,335500
-113.5358535,53.61867674,335500
-113.5618273,53.61389307,335500
-113.4457032,53.61976241,336000
-113.4457037,53.61984778,336000
-113.5392487,53.63387149,336000
-113.5389618,53.63423656,336000
-113.402097,53.62790944,336000
-113.500592,53.56287142,336000
-113.4342839,53.59081243,336000
-113.5181251,53.6110136,336000
-113.403682,53.59598802,336000
-113.4050011,53.59658093,336000
-113.3876607,53.5792548,336000
-113.38759,53.5793436,336000
-113.5257437,53.6017279,336000
-113.4818317,53.62989861,336000
-113.3913323,53.5856592,336000
-113.5606344,53.61389319,336000
-113.5469865,53.58657458,336000
-113.5003329,53.56660626,336000
-113.4828207,53.59044348,336000
-113.534629,53.5953401,336000
-113.5443988,53.59525414,336000
-113.5125772,53.59716631,336000
-113.499312,53.5903769,336000
-113.4034301,53.57687133,336000
-113.4534841,53.59576082,336000
-113.4547431,53.61066974,336000
-113.4547318,53.61312734,336000
-113.4574672,53.61030022,336000
-113.4584065,53.61306315,336000
-113.4719363,53.60384564,336000
-113.4885808,53.60839966,336000
-113.4726219,53.60897514,336000
-113.5152735,53.62389235,336000
-113.5280607,53.61914948,336000
-113.5369424,53.61570663,336000
-113.3914619,53.5806057,336000
-113.4355012,53.6094528,336500
-113.4983542,53.60418,336500
-113.5392397,53.63298635,336500
-113.5392398,53.63305374,336500
-113.5160317,53.62303502,336500
-113.5155942,53.62365552,336500
-113.5084919,53.62449595,336500
-113.396785,53.5773255,336500
-113.502333,53.590381,336500
-113.4966032,53.59698785,336500
-113.4995565,53.5907181,336500
-113.5005356,53.5900674,336500
-113.5009013,53.59640829,336500
-113.4650162,53.5906505,336500
-113.4601262,53.59542704,336500
-113.4354858,53.60744437,336500
-113.4354858,53.60760162,336500
-113.4577455,53.61257043,336500
-113.4696922,53.60197114,336500
-113.4704531,53.60847808,336500
-113.4819134,53.61293807,336500
-113.4893337,53.61033709,336500
-113.4286379,53.60033094,336500
-113.3988389,53.57161849,336500
-113.3912042,53.59007307,336500
-113.511532,53.62864415,336500
-113.5266997,53.60172494,336500
-113.4656469,53.58854387,337000
-113.5392398,53.63312114,337000
-113.5392399,53.63318853,337000
-113.5392404,53.63372768,337000
-113.4520074,53.6014242,337000
-113.4501768,53.61267068,337000
-113.4890529,53.6051937,337000
-113.5106991,53.63166899,337000
-113.5211737,53.60373153,337000
-113.4949587,53.63444765,337000
-113.4896214,53.64107905,337000
-113.4899971,53.64060665,337000
-113.4884098,53.64054821,337000
-113.39809,53.59154567,337000
-113.3958599,53.59173661,337000
-113.4028111,53.62076919,337000
-113.4049652,53.62208962,337000
-113.4710003,53.64142954,337000
-113.4877443,53.58844731,337000
-113.4626054,53.5867016,337000
-113.503093,53.591256,337000
-113.5256168,53.59801846,337000
-113.4547322,53.61350026,337000
-113.458234,53.61003411,337000
-113.4706813,53.6052756,337000
-113.4833253,53.61323173,337000
-113.4811441,53.61293699,337000
-113.4733499,53.60790902,337000
-113.4893324,53.60915095,337000
-113.3964145,53.57650366,337000
-113.5212347,53.60440347,337000
-113.5328471,53.61460567,337000
-113.5317923,53.61613365,337000
-113.4046461,53.59583557,337000
-113.4049682,53.59611124,337000
-113.5280821,53.61993134,337000
-113.5369121,53.61540549,337000
-113.5232801,53.62288888,337000
-113.5392403,53.63366029,337500
-113.4318536,53.6300807,337500
-113.4766337,53.61167954,337500
-113.5253298,53.61442558,337500
-113.4058557,53.59516763,337500
-113.3985228,53.59841313,337500
-113.5236282,53.60209466,337500
-113.399023,53.59201313,337500
-113.5578556,53.59896413,337500
-113.4975606,53.59699188,337500
-113.4973212,53.59699087,337500
-113.5117263,53.5971224,337500
-113.5117387,53.59874891,337500
-113.4295313,53.60090132,337500
-113.4288122,53.60236934,337500
-113.4487096,53.59364968,337500
-113.4619464,53.60622061,337500
-113.4538724,53.60954702,337500
-113.4562519,53.61072153,337500
-113.4225064,53.60585033,337500
-113.4826453,53.61301313,337500
-113.4706786,53.60986291,337500
-113.4823022,53.61165477,337500
-113.4695294,53.60986231,337500
-113.4826801,53.61322894,337500
-113.5313043,53.61461312,337500
-113.5342057,53.61462894,337500
-113.4259927,53.6096412,337500
-113.3885875,53.58940375,337500
-113.5369576,53.61585496,337500
-113.3895619,53.5900063,337500
-113.5138599,53.6319447,337500
-113.53564,53.61998336,337500
-113.4256801,53.57177282,337500
-113.5207885,53.60235065,337500
-113.399772,53.59201689,337500
-113.3893981,53.5856385,337500
-113.4701003,53.5975294,338000
-113.557594,53.6161981,338000
-113.4158072,53.62895211,338000
-113.5390752,53.63422576,338000
-113.5560109,53.62689441,338000
-113.4319143,53.63068079,338000
-113.4567917,53.60008913,338000
-113.5178102,53.56140771,338000
-113.5184396,53.56158547,338000
-113.4136645,53.59249464,338000
-113.40368,53.59679226,338000
-113.5152049,53.63197487,338000
-113.3909812,53.580542,338000
-113.5250181,53.6276965,338000
-113.3825215,53.61237221,338000
-113.4820395,53.62989951,338000
-113.5641754,53.61960318,338000
-113.5627564,53.61389197,338000
-113.5248361,53.56394965,338000
-113.5011697,53.56625705,338000
-113.5010897,53.58672224,338000
-113.5305188,53.5981299,338000
-113.5345099,53.59614163,338000
-113.4815183,53.59702004,338000
-113.4700816,53.59768657,338000
-113.4506264,53.6014246,338000
-113.4524677,53.60142406,338000
-113.4383799,53.60595284,338000
-113.4335249,53.61074866,338000
-113.4648707,53.61080306,338000
-113.4569053,53.61304736,338000
-113.4729763,53.60584061,338000
-113.4831431,53.61242221,338000
-113.4796731,53.61294408,338000
-113.4758171,53.61201743,338000
-113.4774874,53.61267621,338000
-113.5255266,53.61470942,338000
-113.5186768,53.60903443,338000
-113.5175715,53.61142023,338000
-113.4239042,53.60367348,338000
-113.4039899,53.59626812,338000
-113.534193,53.61605091,338000
-113.5202169,53.62278229,338000
-113.5217472,53.62292545,338000
-113.5128299,53.63184392,338000
-113.5143499,53.62228,338000
-113.535786,53.61800703,338000
-113.5237256,53.60343844,338000
-113.5241289,53.56355146,338500
-113.5252384,53.59288824,338500
-113.4826777,53.61355691,338500
-113.4195378,53.61395253,338500
-113.5224253,53.62187232,338500
-113.3910841,53.5802089,338500
-113.4000474,53.591551,338500
-113.4168988,53.6110642,338500
-113.40375,53.62292151,338500
-113.5484367,53.58693725,338500
-113.5125673,53.59589027,338500
-113.528148,53.59292222,338500
-113.544647,53.59490239,338500
-113.5010715,53.5900446,338500
-113.5083435,53.59779373,338500
-113.5377169,53.59517235,338500
-113.4519282,53.59615582,338500
-113.4282878,53.60236683,338500
-113.4508845,53.61303562,338500
-113.4893335,53.6102023,338500
-113.4709125,53.60898107,338500
-113.489393,53.6037911,338500
-113.5251614,53.61462934,338500
-113.5315576,53.61460962,338500
-113.4245362,53.61261754,338500
-113.4078292,53.5884402,338500
-113.4037321,53.5970958,338500
-113.4257309,53.60937037,338500
-113.4252212,53.60985316,338500
-113.4047139,53.59390168,338500
-113.5231046,53.62218055,338500
-113.5351883,53.61613565,338500
-113.5269781,53.60220679,338500
-113.4897558,53.64061236,338500
-113.4886196,53.57687715,338500
-113.5223724,53.62369624,339000
-113.4154544,53.62902228,339000
-113.5391885,53.63422395,339000
-113.5393019,53.63422439,339000
-113.4320483,53.63016025,339000
-113.4718781,53.64242636,339000
-113.4718755,53.64319014,339000
-113.4718753,53.64325754,339000
-113.4178378,53.6290294,339000
-113.4148804,53.57205746,339000
-113.4057443,53.59303741,339000
-113.4994136,53.62291051,339000
-113.4227061,53.58129939,339000
-113.4824325,53.62989896,339000
-113.3941812,53.61116478,339000
-113.5545064,53.61315391,339000
-113.5536209,53.61361339,339000
-113.5640128,53.61749765,339000
-113.4013755,53.6219257,339000
-113.5633773,53.61343596,339000
-113.407599,53.61721209,339000
-113.5242092,53.56303733,339000
-113.4219668,53.57205148,339000
-113.5434488,53.59438562,339000
-113.4809971,53.59686278,339000
-113.4333523,53.60461719,339000
-113.4471216,53.61303627,339000
-113.4503555,53.60406298,339000
-113.4870878,53.60893692,339000
-113.4732634,53.60803444,339000
-113.525813,53.61442301,339000
-113.3965394,53.5987491,339000
-113.4038891,53.59303267,339000
-113.5047923,53.63475381,339000
-113.5374189,53.62043056,339000
-113.520474,53.61968544,339000
-113.494995,53.6204384,339000
-113.3832764,53.61203463,339000
-113.4322453,53.63023532,339500
-113.4718783,53.64235896,339500
-113.4718765,53.64291159,339500
-113.4475743,53.61995752,339500
-113.534459,53.61463442,339500
-113.4260559,53.61334371,339500
-113.3987599,53.59790661,339500
-113.5058483,53.62594752,339500
-113.4967016,53.62085485,339500
-113.390888,53.579612,339500
-113.5237173,53.60228821,339500
-113.3978998,53.59154471,339500
-113.5536639,53.61325411,339500
-113.5619925,53.61263116,339500
-113.4018334,53.6207688,339500
-113.4845615,53.58098204,339500
-113.5017539,53.58617462,339500
-113.5337812,53.5960085,339500
-113.500305,53.589438,339500
-113.5214599,53.59428174,339500
-113.4512224,53.59373312,339500
-113.4419382,53.59380925,339500
-113.4533416,53.60193576,339500
-113.4861074,53.61235859,339500
-113.5172556,53.60982396,339500
-113.5144438,53.62387102,339500
-113.4044438,53.59303543,339500
-113.5224077,53.62434786,339500
-113.5368818,53.61510435,339500
-113.5370409,53.61632704,339500
-113.5135183,53.63142438,339500
-113.391662,53.5799296,339500
-113.3953666,53.5773453,339500
-113.5642127,53.61343227,339500
-113.400149,53.62235088,340000
-113.556007,53.62717745,340000
-113.4246761,53.61338202,340000
-113.4218931,53.61386733,340000
-113.5356363,53.61583187,340000
-113.390586,53.580644,340000
-113.4817029,53.63348117,340000
-113.4567412,53.61456973,340000
-113.4024765,53.57919619,340000
-113.3944821,53.61056424,340000
-113.4075839,53.61795785,340000
-113.4040493,53.62206035,340000
-113.4035243,53.62329555,340000
-113.5190005,53.56054086,340000
-113.5249905,53.56357061,340000
-113.5220437,53.563952,340000
-113.4204297,53.57492405,340000
-113.4977035,53.59734068,340000
-113.4518639,53.60193349,340000
-113.4568694,53.61364027,340000
-113.4893333,53.61006302,340000
-113.4714414,53.60935408,340000
-113.4761283,53.61354191,340000
-113.4761566,53.61368131,340000
-113.5438247,53.58773298,340000
-113.5237744,53.6103735,340000
-113.522242,53.60558914,340000
-113.5214657,53.62137426,340000
-113.5361444,53.61996061,340000
-113.5355633,53.62204532,340000
-113.5243891,53.6019247,340000
-113.4889327,53.63680333,340000
-113.3950687,53.61134449,340000
-113.4497089,53.59384748,340500
-113.428077,53.57177981,340500
-113.4131593,53.6308936,340500
-113.5563903,53.62776295,340500
-113.5429426,53.59438594,340500
-113.5317785,53.60752286,340500
-113.4966574,53.62057161,340500
-113.4884382,53.6410403,340500
-113.4889314,53.63666854,340500
-113.4755678,53.56251047,340500
-113.4054599,53.62148777,340500
-113.4775039,53.64316991,340500
-113.5183985,53.56198518,340500
-113.5010368,53.59869353,340500
-113.5102298,53.59769588,340500
-113.4967091,53.597341,340500
-113.5004004,53.59688695,340500
-113.4457591,53.59613864,340500
-113.4384108,53.60119043,340500
-113.4645352,53.59747542,340500
-113.4503962,53.60142355,340500
-113.4823634,53.61193809,340500
-113.4757889,53.61187803,340500
-113.5213938,53.60989225,340500
-113.5237421,53.60958936,340500
-113.5312796,53.61505783,340500
-113.398349,53.5976754,340500
-113.3991073,53.59755566,340500
-113.3980336,53.59849154,340500
-113.4341441,53.60470855,340500
-113.4350975,53.59029509,340500
-113.5135945,53.63191891,340500
-113.5205069,53.60240119,340500
-113.5387791,53.6342718,341000
-113.5395323,53.63422303,341000
-113.4713593,53.57970684,341000
-113.5217435,53.62105413,341000
-113.5276571,53.60096268,341000
-113.488638,53.64105014,341000
-113.4006508,53.57876696,341000
-113.3955736,53.60912751,341000
-113.4245215,53.60110198,341000
-113.3979128,53.59043276,341000
-113.4135063,53.61983812,341000
-113.5179551,53.5618823,341000
-113.4256739,53.57370029,341000
-113.4966791,53.59783734,341000
-113.4816541,53.6129347,341000
-113.4241454,53.60420482,341000
-113.5222577,53.61030456,341000
-113.4816164,53.61153499,341000
-113.5153184,53.62315569,341000
-113.5141037,53.62410327,341000
-113.3886532,53.58972309,341000
-113.5350127,53.61816578,341000
-113.5206782,53.62058934,341000
-113.4019803,53.62076954,341000
-113.4049848,53.57174806,341500
-113.4685877,53.5784545,341500
-113.4953402,53.59362404,341500
-113.4128432,53.63028999,341500
-113.5248679,53.61188748,341500
-113.5142796,53.62399166,341500
-113.5253875,53.62746433,341500
-113.4087238,53.57686616,341500
-113.4691643,53.61507252,341500
-113.5535552,53.61375242,341500
-113.5603479,53.61389438,341500
-113.5641663,53.62075558,341500
-113.4010512,53.6207604,341500
-113.501732,53.5979169,341500
-113.4299942,53.59408318,341500
-113.5027367,53.58576985,341500
-113.4706817,53.6047342,341500
-113.4812957,53.61242545,341500
-113.478911,53.61299243,341500
-113.4770119,53.6135278,341500
-113.5208092,53.60781192,341500
-113.4893911,53.60419996,341500
-113.472141,53.57528919,341500
-113.531786,53.61505082,341500
-113.5148037,53.6223843,341500
-113.5230935,53.62169526,341500
